id,title,type,description,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score
ts235672,She,SHOW,An undercover assignment to expose a drug ring becomes a timid Mumbai constable's road to empowerment as she realizes her dormant sexuality's potential.,2020,TV-MA,42,['drama'],['IN'],2.0,,,,13.169,5.864
ts224198,Rugal,SHOW,A police detective who loses everything to a criminal organization seeks payback when he gains special abilities through biotechnology.,2020,TV-MA,64,"['action', 'scifi']",['KR'],1.0,,,,10.939,7.172
ts252098,The Duchess,SHOW,"Katherine's a single mom juggling her career, her tween daughter, her relationship with her boyfriend — and pondering getting pregnant with her ex.",2020,TV-MA,23,"['comedy', 'drama']",['GB'],1.0,tt9310390,6.7,5731.0,8.057,7.0
ts237107,Sweet Magnolias,SHOW,"Lifelong friends Maddie, Helen and Dana Sue lift each other as they juggle relationships, family and careers in the small, Southern town of Serenity.",2020,TV-14,49,"['drama', 'romance']",['US'],2.0,tt9077540,7.3,19830.0,18.539,7.814
ts100359,Medical Police,SHOW,"Two American physicians in São Paulo, Brazil, discover a civilization-threatening virus and are recruited as government agents in a race against time and around the world to find a cure and uncover a dark conspiracy.",2020,TV-MA,24,['comedy'],['US'],1.0,tt9850952,6.0,4429.0,12.265,6.629
ts189405,Killer Ratings,SHOW,"The true-life story of Brazilian TV host Wallace Souza, who was accused of literally killing for ratings, and using his crime TV show to cover up the grizzly truth.",2019,TV-MA,50,"['crime', 'documentation']","['GB', 'BR']",1.0,tt10243692,7.6,1820.0,3.243,7.136
tm407779,Hellhole,MOVIE,"Confronted with the apparent darkness of the world, three people search for meaning, love and kindness in the capital of Europe.",2019,,98,"['drama', 'european']","['BE', 'NL']",,tt9456372,5.3,126.0,3.831,4.2
tm927480,Kiss the Ground,MOVIE,"Sheds light on an alternative approach to farming called “regenerative agriculture” that could balance our climate, replenish our vast water supplies, and feed the world.",2020,,84,['documentation'],['US'],,tt8618654,8.2,7124.0,6.825,8.0
tm922788,The Babysitter: Killer Queen,MOVIE,"Two years after defeating a satanic cult led by his babysitter Bee, Cole's trying to forget his past and focus on surviving high school. But when old enemies unexpectedly return, Cole will once again have to outsmart the forces of evil.",2020,R,101,"['comedy', 'horror']",['US'],,tt11024272,5.8,44592.0,33.303,6.414
ts101060,Merry Happy Whatever,SHOW,A strong-willed patriarch must balance the demands of his complicated family with the stress of the Christmas season when his youngest daughter comes home for the holidays with a new boyfriend.,2019,TV-PG,26,['comedy'],['US'],1.0,tt9777322,6.4,4542.0,6.127,6.6
ts108392,The Letter for the King,SHOW,"Tiuri, a teenage squire, answers a call for help that sends him on a perilous mission across the three kingdoms to deliver a secret letter to the King.",2020,TV-PG,47,"['fantasy', 'action', 'family', 'scifi']",['GB'],1.0,tt8741648,6.0,7916.0,11.608,7.036
ts223982,Until Dawn,SHOW,Three comedians are sent to a haunted location and asked to investigate. The one who is deemed the biggest 'chicken' gets a punishment. Subtitled.,2020,,21,"['reality', 'comedy']",['FR'],1.0,tt11434862,2.4,151.0,5.409,2.714
ts223344,The Gift,SHOW,A painter in Istanbul embarks on a personal journey as she unearths universal secrets about an Anatolian archaeological site and its link to her past.,2019,TV-MA,43,"['drama', 'scifi', 'thriller', 'fantasy', 'romance']",['TR'],3.0,tt10075318,7.0,22905.0,21.957,7.555
tm848996,Tigertail,MOVIE,A man reflects on the lost love of his youth and his long-ago journey from Taiwan to America as he begins to reconnect with his estranged daughter.,2020,PG,91,['drama'],['US'],,tt8902948,6.6,3715.0,8.795,6.9
tm453099,Rolling Thunder Revue: A Bob Dylan Story by Martin Scorsese,MOVIE,"Part documentary, part concert film, part fever dream, this film captures the troubled spirit of America in 1975 and the joyous music that Dylan performed during the fall of that year.",2019,,142,"['music', 'documentation', 'history']",['US'],,tt9577852,7.6,7102.0,9.883,7.0
tm305433,Rocko's Modern Life: Static Cling,MOVIE,"After 20 years in space, Rocko returns to a technologically advanced O-Town and makes it his mission to get his favorite show back on the air.",2019,,45,"['comedy', 'fantasy', 'family', 'action', 'animation', 'scifi']",['US'],,tt6172460,6.9,4009.0,8.408,6.7
tm1018418,Two Distant Strangers,MOVIE,A man trying to get home to his dog gets stuck in a time loop that forces him to relive a deadly run-in with a cop.,2020,R,32,['drama'],['US'],,tt13472984,,,7.336,7.318
ts84633,The Promised Neverland,SHOW,"Surrounded by a forest and a gated entrance, the Grace Field House is inhabited by orphans happily living together as one big family, looked after by their ""Mama,"" Isabella. Although they are required to take tests daily, the children are free to spend their time as they see fit, usually playing outside, as long as they do not venture too far from the orphanage — a rule they are expected to follow no matter what. However, all good times must come to an end, as every few months, a child is adopted and sent to live with their new family... never to be heard from again.

However, the three oldest siblings have their suspicions about what is actually happening at the orphanage, and they are about to discover the cruel fate that awaits the children living at Grace Field, including the twisted nature of their beloved Mama.",2019,TV-MA,23,"['scifi', 'action', 'drama', 'thriller', 'animation', 'horror', 'fantasy']",['JP'],2.0,tt8788458,8.3,40646.0,58.449,8.591
ts236685,Lies and Deceit,SHOW,A literature teacher suspects that a well-respected surgeon has drugged her and begins a legal case against him.,2020,,47,['thriller'],['ES'],1.0,,,,5.985,5.0
ts88937,Shadow,SHOW,"Haunted by a tragic loss, an ex-cop with a rare inability to feel pain strikes out on his own to catch offenders who've eluded Johannesburg police.",2019,TV-MA,43,"['action', 'crime', 'drama', 'thriller']",['ZA'],1.0,tt9817236,6.6,1016.0,2.595,6.5
ts105192,The Unlisted,SHOW,Twelve-year-old identical twins Dru and Kal discover that the government is secretly tracking and manipulating Australia's youth via electronic tracking devices.,2019,,2,"['family', 'scifi', 'thriller']",['AU'],1.0,tt9184592,6.7,1136.0,8.73,7.4
ts254767,"Whose Vote Counts, Explained",SHOW,"The right to vote is at the foundation of America's democracy. But not every vote is created equal. How does the system work, and can it be fixed?",2020,TV-PG,25,['documentation'],['US'],1.0,tt13005714,7.3,1244.0,5.008,6.9
ts95997,Raising Dion,SHOW,A widowed single mom discovers that her son has super powers and tries to figure out how to raise him safely and responsibly.,2019,TV-G,43,"['drama', 'scifi']",['US'],2.0,tt7826108,7.1,15675.0,25.93,7.784
ts223240,Itaewon Class,SHOW,"In a colorful Seoul neighborhood, an ex-con and his friends fight a mighty foe to make their ambitious dreams for their street bar a reality.",2020,TV-MA,70,"['drama', 'romance']",['KR'],1.0,tt11239552,8.2,15425.0,31.699,8.51
tm922429,The Block Island Sound,MOVIE,What’s controlling the town on Block Island? There’s a force lurking off the coast and the wildlife and people are all behaving strangely.,2020,,103,"['horror', 'scifi', 'thriller']",['US'],,tt8747160,5.4,8526.0,10.364,5.2
ts254600,The Playbook,SHOW,Coaches with championship résumés share their personal rules for success in sports and life in this reflective and inspiring documentary series.,2020,TV-MA,34,"['documentation', 'sport']",['US'],1.0,tt12930602,7.4,1558.0,7.759,6.5
tm416779,The Woman in the Window,MOVIE,An agoraphobic woman living alone in New York begins spying on her new neighbors only to witness a disturbing act of violence.,2020,R,100,"['drama', 'thriller', 'crime']",['US'],,tt6111574,5.7,77870.0,17.168,6.048
ts286390,Merlí. Sapere Aude,SHOW,"In this drama set at a university, a wayward philosophy student navigate life on campus while seeking guidance from an intriguing new professor.",2019,TV-MA,45,"['drama', 'comedy']",['ES'],2.0,tt9415632,7.7,3052.0,32.567,8.316
ts251621,World's Most Wanted,SHOW,Heinous criminals have avoided capture despite massive rewards and global investigations. This docuseries profiles some of the world’s most wanted.,2020,TV-14,47,"['documentation', 'crime']",['US'],1.0,tt12753698,7.1,2732.0,5.336,7.5
tm893816,Desperados,MOVIE,"A panicked young woman and her two best friends fly to Mexico to delete a ranting email she sent to her new boyfriend. On arrival, they run into her former beau, who soon gets caught up in their frantic scheme.",2020,,105,"['comedy', 'romance']",['US'],,tt1545304,5.2,10726.0,10.504,6.088
tm931686,Vampires vs. the Bronx,MOVIE,Three gutsy kids from a rapidly gentrifying Bronx neighborhood stumble upon a sinister plot to suck all the life from their beloved community.,2020,PG-13,86,"['comedy', 'horror']",['US'],,tt8976576,5.7,10471.0,13.881,5.769
ts256606,Trial 4,SHOW,"Charged as a teen in the 1993 killing of a Boston cop, Sean K. Ellis fights to prove his innocence while exposing police corruption and systemic racism.",2020,TV-MA,55,"['documentation', 'crime']",['US'],1.0,tt13363298,7.4,2194.0,2.845,6.8
ts235915,Sleepless Society: Bedtime Wishes,SHOW,"During a holiday stay at a hotel resort, a flight attendant encounters a wealthy, mysterious man with two different personas.",2019,TV-MA,46,"['drama', 'thriller']",['TH'],1.0,,,,1.178,3.5
ts269280,Kings of Jo'Burg,SHOW,"The Masire brothers rule Johannesburg's criminal underworld, but a supernatural family curse and a tangled web of betrayal threaten to destroy them.",2020,TV-MA,48,"['crime', 'thriller']",['ZA'],2.0,tt13453828,5.2,649.0,16.14,7.5
tm349021,Missing Link,MOVIE,"This April, meet Mr. Link: 8 feet tall, 630 lbs, and covered in fur, but don’t let his appearance fool you… he is funny, sweet, and adorably literal, making him the world’s most lovable legend at the heart of Missing Link, the globe-trotting family adventure from LAIKA. Tired of living a solitary life in the Pacific Northwest, Mr. Link recruits fearless explorer Sir Lionel Frost to guide him on a journey to find his long-lost relatives in the fabled valley of Shangri-La. Along with adventurer Adelina Fortnight, our fearless trio of explorers encounter more than their fair share of peril as they travel to the far reaches of the world to help their new friend. Through it all, the three learn that sometimes you can find a family in the places you least expect.",2019,PG,94,"['comedy', 'fantasy', 'animation', 'family']",['US'],,tt6348138,6.7,25054.0,17.48,7.0
tm571805,Otherhood,MOVIE,"A grounded, soulful, celebratory comedy about three mothers and their adult sons. The film explores the stage after motherhood, Otherhood, when you have to redefine your relationship with your children, friends, spouse, and most importantly, yourself.",2019,R,100,['comedy'],"['US', 'GB']",,tt4180560,6.1,11805.0,15.138,6.18
ts89876,Lunatics,SHOW,This mockumentary series follows the peculiar lives of six eccentric -- and sometimes obscene -- misfits who march to their own beat.,2019,TV-MA,36,['comedy'],['US'],1.0,tt8164794,6.6,3380.0,4.548,5.6
ts251618,Tiny Creatures,SHOW,Little animals embark on big adventures across the U.S. in a dramatic nature series that explores their hidden worlds and epic survival stories.,2020,TV-PG,25,"['documentation', 'drama', 'family']",['GB'],1.0,tt12759334,5.1,1326.0,8.377,6.9
tm444469,Eerie,MOVIE,"The unexpected and gruesome death of a student threatens the existence of an old Catholic school for girls. Pat Consolacion, the school guidance counselor, involves herself with the students in the hopes of helping them cope, and at the same time uncover the mysteries of the student’s death. Most students suspect of the strict and borderline abusive Mother Alice, who also threatened Pat’s tenure in the school because of her continuous meddling with the case. But Pat’s unusual talents lead her to knowing Eri, a former student who's been watching the whole school for years. Piece by piece, Pat uncovers the secret of the school and the monster that it nurtured for the past century.",2019,,101,"['horror', 'thriller', 'drama', 'crime']","['SG', 'PH']",,tt8723216,4.7,2537.0,6.097,5.4
ts215046,Capitani,SHOW,"In a Luxembourg village where everyone is keeping secrets, gruff police inspector Luc Capitani investigates the suspicious death of a 15-year-old girl.",2019,TV-MA,29,"['thriller', 'crime', 'drama']",['LU'],2.0,tt10483610,6.6,5866.0,15.582,6.7
ts221016,Top Boy,SHOW,"Two seasoned drug dealers return to the gritty street of London, but their pursuit of money and power is threatened by a young and ruthless hustler.",2019,TV-MA,53,"['drama', 'crime']",['GB'],3.0,,,,33.3,7.975
ts88352,Designated Survivor: 60 Days,SHOW,"An explosion at the National Assembly kills everyone in the cabinet, leaving Park Mu-jin, the Minister of Environment, to become the next president. Park Mu-jin is a scientist-turned-politician who has no ambitions in politics, but as the acting president for 60 days, he is compelled to investigate the truth behind the attack. Based on the popular American series, Designated Survivor.",2019,,74,"['war', 'drama', 'thriller']",['KR'],1.0,tt10340990,8.0,1446.0,8.967,7.864
ts256898,Over Christmas,SHOW,Down-and-out musician Bastian battles the blues as he returns home for Christmas and encounters a series of not-so-cheery surprises.,2020,,48,['drama'],['DE'],1.0,,,,5.943,5.8
ts225669,Dragon's Dogma,SHOW,"Ethan sets out to vanquish the Dragon that took his heart, but with every demon he battles, the more he loses his humanity.",2020,,26,"['action', 'scifi', 'animation']",['JP'],1.0,,,,12.064,7.103
ts87489,Trigger Warning with Killer Mike,SHOW,"In this funny and provocative series, rapper and activists Killer Mike puts his revolutionary ideas about achieving social change into action.",2019,TV-MA,26,"['documentation', 'comedy']",['US'],1.0,tt9426194,7.0,1277.0,3.011,7.1
ts224023,生活如沸,SHOW,Embark on a journey across China to explore the country's regional speciality hot pot and how this heartwarming dish bring people together,2019,TV-G,27,['documentation'],['CN'],1.0,tt11569940,7.2,13.0,0.949,8.0
ts237096,Trial by Media,SHOW,"In this true crime docuseries, some of the most dramatic trials of all time are examined with an emphasis on how the media may have impacted verdicts.",2020,TV-MA,61,"['crime', 'documentation']",['US'],1.0,tt11963042,7.1,3354.0,4.2,7.0
tm918706,The Sleepover,MOVIE,"Two siblings who discover their seemingly normal mom is a former thief in witness protection. Mom is forced to pull one last job, and the kids team up to rescue her over the course of an action-packed night.",2020,,103,"['action', 'family', 'comedy']",['US'],,tt10888708,5.7,11110.0,13.121,6.427
tm827501,Tall Girl,MOVIE,"Jodi, the tallest girl in her high school, has always felt uncomfortable in her own skin. But after years of slouching, being made fun of, and avoiding attention at all costs, Jodi finally decides to find the confidence to stand tall.",2019,PG,101,"['comedy', 'drama', 'romance', 'family']",['US'],,tt9252508,5.2,24972.0,20.58,6.395
ts287836,Into the Night,SHOW,"When the sun suddenly starts killing everything in its path, passengers on an overnight flight from Brussels attempt to survive by any means necessary.",2020,TV-MA,36,"['scifi', 'thriller', 'drama']",['BE'],2.0,tt10919486,7.1,33647.0,21.772,7.335
tm824165,Falling Inn Love,MOVIE,"When city girl Gabriela spontaneously enters a contest and wins a rustic New Zealand inn, she teams up with bighearted contractor Jake Taylor to fix and flip it.",2019,,98,"['comedy', 'romance']",['US'],,tt9860728,5.6,21013.0,16.29,6.542
ts255418,Bad Boy Billionaires: India,SHOW,"This investigative docuseries explores the greed, fraud, and corruption that built up - and ultimately brought down - India's most infamous tycoons.",2020,TV-14,59,"['documentation', 'crime']",['IN'],1.0,tt12923630,7.9,3263.0,2.477,7.556
ts85619,Hache,SHOW,"As Helena gains the trust and love of a dangerous heroin cartel leader in Barcelona, she develops the skills she needs to eventually seize his empire.",2019,TV-MA,45,"['crime', 'drama', 'thriller']",['ES'],2.0,tt8575476,6.5,1750.0,13.095,6.4
tm827168,Sturgill Simpson Presents Sound & Fury,MOVIE,"In this anime visual album, a mysterious driver heads deep into a postapocalyptic hellscape toward a ferocious showdown with two monstrous opponents.",2019,,40,['animation'],"['JP', 'US']",,tt10682000,,,4.523,6.2
ts256309,Aunty Donna's Big Ol House of Fun,SHOW,"Comedy trio Aunty Donna showcase their uniquely absurd and offbeat style through an array of sketches, songs and eclectic characters.",2020,TV-MA,20,['comedy'],['AU'],1.0,tt13316746,7.9,6731.0,6.139,7.2
ts89231,You vs. Wild,SHOW,"In this interactive series, you'll make key decisions to help Bear Grylls survive, thrive and complete missions in the harshest environments on Earth.",2019,TV-PG,19,"['action', 'reality']",['US'],2.0,tt10044952,6.6,2719.0,4.559,6.4
